Date of Journey,Departure Station,Arrival Destination,Departure Time,Percentage Delay,Delay Category,Departure Hour,DayOfWeek,IsWeekend,Month,IsPeakHour
2024-04-17,london kings cross,york,2025-11-24 09:30:00,0.0,On Time,9,0,0,11,True
2024-04-16,london paddington,reading,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-04-16,liverpool lime street,manchester piccadilly,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 13:30:00,0.0,On Time,13,0,0,11,False
2024-04-16,london paddington,reading,2025-11-24 13:30:00,0.0,On Time,13,0,0,11,False
2024-04-16,manchester piccadilly,london paddington,2025-11-24 13:45:00,0.0,On Time,13,0,0,11,False
2024-04-17,london st pancras,birmingham new street,2025-11-24 11:00:00,0.0,On Time,11,0,0,11,False
2024-04-17,london st pancras,birmingham new street,2025-11-24 11:00:00,0.0,On Time,11,0,0,11,False
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 11:00:00,0.0,On Time,11,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 11:00:00,0.0,On Time,11,0,0,11,False
2024-04-16,london st pancras,birmingham new street,2025-11-24 14:15:00,0.0,On Time,14,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 11:30:00,0.0,On Time,11,0,0,11,False
2024-04-16,london kings cross,york,2025-11-24 14:30:00,0.0,On Time,14,0,0,11,False
2024-04-16,london st pancras,birmingham new street,2025-11-24 14:30:00,0.0,On Time,14,0,0,11,False
2024-04-17,london st pancras,birmingham new street,2025-11-24 11:45:00,0.0,On Time,11,0,0,11,False
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 14:45:00,0.0,On Time,14,0,0,11,False
2024-04-16,london paddington,reading,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-04-16,london euston,birmingham new street,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-04-16,london paddington,reading,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 12:15:00,0.0,On Time,12,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-04-16,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-16,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-16,london kings cross,york,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-16,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 13:00:00,0.0,On Time,13,0,0,11,False
2024-04-16,london kings cross,york,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-16,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 13:15:00,cancelled,Cancelled,13,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 13:30:00,0.0,On Time,13,0,0,11,False
2024-04-16,london kings cross,york,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-16,london kings cross,york,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,liverpool lime street,sheffield,2025-11-24 13:45:00,0.0,On Time,13,0,0,11,False
2024-04-16,london kings cross,york,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-16,london kings cross,york,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-04-17,london paddington,reading,2025-11-24 14:00:00,cancelled,Cancelled,14,0,0,11,False
2024-04-16,london kings cross,york,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-16,london st pancras,birmingham new street,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-16,liverpool lime street,manchester piccadilly,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-16,london kings cross,york,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-17,london st pancras,birmingham new street,2025-11-24 14:15:00,0.0,On Time,14,0,0,11,False
2024-04-16,london kings cross,york,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-16,liverpool lime street,manchester piccadilly,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-16,liverpool lime street,manchester piccadilly,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-16,london kings cross,york,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-17,london paddington,reading,2025-11-24 14:30:00,0.0,On Time,14,0,0,11,False
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-16,london euston,birmingham new street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-16,london st pancras,birmingham new street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 14:45:00,0.0,On Time,14,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 14:45:00,0.0,On Time,14,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-04-17,london st pancras,birmingham new street,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-04-16,london kings cross,york,2025-11-24 18:15:00,0.0,On Time,18,0,0,11,True
2024-04-16,liverpool lime street,london euston,2025-11-24 18:30:00,0.0,On Time,18,0,0,11,True
2024-04-17,london euston,birmingham new street,2025-11-24 15:30:00,cancelled,Cancelled,15,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 15:30:00,0.0,On Time,15,0,0,11,False
2024-04-16,liverpool lime street,manchester piccadilly,2025-11-24 18:30:00,0.0,On Time,18,0,0,11,True
2024-04-16,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-16,manchester piccadilly,london euston,2025-11-24 17:30:00,0.0,On Time,17,0,0,11,True
2024-04-16,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,york,edinburgh,2025-11-24 15:45:00,0.0,On Time,15,0,0,11,False
2024-04-16,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-16,london euston,manchester piccadilly,2025-11-24 18:45:00,cancelled,Cancelled,18,0,0,11,True
2024-04-16,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-16,birmingham new street,nuneaton,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london euston,birmingham new street,2025-11-24 15:45:00,0.0,On Time,15,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-17,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 19:15:00,0.0,On Time,19,0,0,11,True
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 19:15:00,0.0,On Time,19,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 19:15:00,0.0,On Time,19,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-04-16,london kings cross,york,2025-11-24 19:30:00,0.0,On Time,19,0,0,11,True
2024-04-17,liverpool lime street,london euston,2025-11-24 17:30:00,11.851851851851853,Medium,17,0,0,11,True
2024-04-17,liverpool lime street,london euston,2025-11-24 17:30:00,11.851851851851853,Medium,17,0,0,11,True
2024-04-17,liverpool lime street,london euston,2025-11-24 17:30:00,11.851851851851853,Medium,17,0,0,11,True
2024-04-16,london st pancras,leicester,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,liverpool lime street,london euston,2025-11-24 16:45:00,0.0,On Time,16,0,0,11,True
2024-04-16,london st pancras,leicester,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-16,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-16,london euston,birmingham new street,2025-11-24 19:45:00,0.0,On Time,19,0,0,11,True
2024-04-16,london euston,birmingham new street,2025-11-24 19:45:00,0.0,On Time,19,0,0,11,True
2024-04-17,london st pancras,birmingham new street,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-04-17,london st pancras,birmingham new street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london st pancras,leicester,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london st pancras,leicester,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london st pancras,leicester,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,london euston,birmingham new street,2025-11-24 17:45:00,cancelled,Cancelled,17,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,london euston,birmingham new street,2025-11-24 17:45:00,cancelled,Cancelled,17,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 18:15:00,0.0,On Time,18,0,0,11,True
2024-04-16,london paddington,reading,2025-11-24 21:30:00,0.0,On Time,21,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 18:30:00,0.0,On Time,18,0,0,11,True
2024-04-17,birmingham new street,york,2025-11-24 18:30:00,0.0,On Time,18,0,0,11,True
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,reading,didcot,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,birmingham new street,tamworth,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,birmingham new street,nuneaton,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-17,london kings cross,york,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-04-16,london st pancras,birmingham new street,2025-11-24 22:00:00,0.0,On Time,22,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 19:15:00,0.0,On Time,19,0,0,11,True
2024-04-17,london euston,birmingham new street,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 20:15:00,0.0,On Time,20,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 20:15:00,0.0,On Time,20,0,0,11,False
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 20:30:00,0.0,On Time,20,0,0,11,False
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 00:00:00,0.0,On Time,0,0,0,11,False
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 00:00:00,0.0,On Time,0,0,0,11,False
2024-04-17,london st pancras,birmingham new street,2025-11-24 21:00:00,0.0,On Time,21,0,0,11,False
2024-04-17,manchester piccadilly,london euston,2025-11-24 00:00:00,0.0,On Time,0,0,0,11,False
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 00:00:00,0.0,On Time,0,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 21:15:00,0.0,On Time,21,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 00:30:00,0.0,On Time,0,0,0,11,False
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 01:00:00,0.0,On Time,1,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 22:00:00,0.0,On Time,22,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 22:15:00,-0.0,On Time,22,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 22:15:00,-0.0,On Time,22,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 22:15:00,0.0,On Time,22,0,0,11,False
2024-04-18,york,edinburgh,2025-11-24 22:30:00,-0.0,On Time,22,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 01:30:00,0.0,On Time,1,0,0,11,False
2024-04-18,liverpool lime street,leeds,2025-11-24 22:30:00,-0.0,On Time,22,0,0,11,False
2024-04-18,london euston,birmingham new street,2025-11-24 22:45:00,-0.0,On Time,22,0,0,11,False
2024-04-17,london st pancras,birmingham new street,2025-11-24 01:45:00,0.0,On Time,1,0,0,11,False
2024-04-17,manchester piccadilly,nottingham,2025-11-24 02:00:00,0.0,On Time,2,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 02:15:00,0.0,On Time,2,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 02:15:00,0.0,On Time,2,0,0,11,False
2024-04-18,liverpool lime street,manchester piccadilly,2025-11-24 23:30:00,-0.0,On Time,23,0,0,11,False
2024-04-17,liverpool lime street,london euston,2025-11-24 23:30:00,-0.0,On Time,23,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 23:45:00,-0.0,On Time,23,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 23:45:00,-0.0,On Time,23,0,0,11,False
2024-04-18,york,durham,2025-11-24 23:45:00,-0.0,On Time,23,0,0,11,False
2024-04-17,london st pancras,birmingham new street,2025-11-24 02:45:00,0.0,On Time,2,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 23:45:00,-0.0,On Time,23,0,0,11,False
2024-04-18,manchester piccadilly,liverpool lime street,2025-11-24 00:00:00,0.0,On Time,0,0,0,11,False
2024-04-18,manchester piccadilly,london euston,2025-11-24 00:00:00,0.0,On Time,0,0,0,11,False
2024-04-18,london paddington,reading,2025-11-24 00:00:00,0.0,On Time,0,0,0,11,False
2024-04-17,liverpool lime street,manchester piccadilly,2025-11-24 03:30:00,0.0,On Time,3,0,0,11,False
2024-04-18,liverpool lime street,manchester piccadilly,2025-11-24 00:30:00,0.0,On Time,0,0,0,11,False
2024-04-18,london st pancras,birmingham new street,2025-11-24 00:30:00,0.0,On Time,0,0,0,11,False
2024-04-18,london kings cross,york,2025-11-24 00:30:00,0.0,On Time,0,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 04:15:00,0.0,On Time,4,0,0,11,False
2024-04-18,liverpool lime street,manchester piccadilly,2025-11-24 01:30:00,0.0,On Time,1,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 04:30:00,0.0,On Time,4,0,0,11,False
2024-04-17,london st pancras,birmingham new street,2025-11-24 04:30:00,0.0,On Time,4,0,0,11,False
2024-04-17,manchester piccadilly,london paddington,2025-11-24 04:30:00,0.0,On Time,4,0,0,11,False
2024-04-18,york,durham,2025-11-24 01:45:00,0.0,On Time,1,0,0,11,False
2024-04-18,london st pancras,birmingham new street,2025-11-24 01:45:00,0.0,On Time,1,0,0,11,False
2024-04-18,york,durham,2025-11-24 01:45:00,0.0,On Time,1,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 04:45:00,0.0,On Time,4,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 05:00:00,0.0,On Time,5,0,0,11,False
2024-04-18,liverpool lime street,manchester piccadilly,2025-11-24 02:00:00,0.0,On Time,2,0,0,11,False
2024-04-18,manchester piccadilly,nottingham,2025-11-24 02:00:00,0.0,On Time,2,0,0,11,False
2024-04-17,london kings cross,liverpool lime street,2025-11-24 05:00:00,0.0,On Time,5,0,0,11,False
2024-04-18,london euston,birmingham new street,2025-11-24 02:15:00,0.0,On Time,2,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 05:15:00,0.0,On Time,5,0,0,11,False
2024-04-17,birmingham new street,london st pancras,2025-11-24 05:30:00,0.0,On Time,5,0,0,11,False
2024-04-17,birmingham new street,london st pancras,2025-11-24 05:30:00,0.0,On Time,5,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 05:30:00,0.0,On Time,5,0,0,11,False
2024-04-18,london kings cross,york,2025-11-24 02:45:00,0.0,On Time,2,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 05:45:00,0.0,On Time,5,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 06:00:00,0.0,On Time,6,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-18,london paddington,reading,2025-11-24 03:15:00,0.0,On Time,3,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-17,york,peterborough,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-17,london kings cross,york,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-17,manchester piccadilly,liverpool lime street,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 06:15:00,0.0,On Time,6,0,0,11,False
2024-04-17,york,doncaster,2025-11-24 06:30:00,0.0,On Time,6,0,0,11,False
2024-04-18,london kings cross,york,2025-11-24 03:30:00,0.0,On Time,3,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 06:30:00,0.0,On Time,6,0,0,11,False
2024-04-17,london paddington,reading,2025-11-24 06:30:00,0.0,On Time,6,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 06:30:00,0.0,On Time,6,0,0,11,False
2024-04-17,birmingham new street,london st pancras,2025-11-24 06:30:00,0.0,On Time,6,0,0,11,False
2024-04-17,london euston,birmingham new street,2025-11-24 06:30:00,0.0,On Time,6,0,0,11,False
